pc_time,esp_time,az
1771732480,244330,1.021
1771732480,244380,1.025
1771732480,244430,1.161
1771732480,244480,0.768
1771732480,244530,0.922
1771732480,244580,0.854
1771732480,244630,0.592
1771732480,244680,0.605
1771732480,244730,0.857
1771732481,244780,1.269
1771732481,244830,0.999
1771732481,244880,2
1771732481,244930,1.126
1771732481,244980,0.841
1771732481,245030,0.846
1771732481,245080,2
1771732481,245130,-0.115
1771732481,245180,0.776
1771732481,245230,0.168
1771732481,245280,1.128
1771732481,245330,0.415
1771732481,245380,1.169
1771732481,245430,0.96
1771732481,245480,1.111
1771732481,245530,2
1771732481,245580,0.541
1771732481,245630,1.039
1771732481,245680,2
1771732481,245730,0.833
1771732482,245780,0.914
1771732482,245830,0.401
1771732482,245880,0.741
1771732482,245930,1.624
1771732482,245980,0.402
1771732482,246030,2
1771732482,246080,1.926
1771732482,246130,0.635
1771732482,246180,1.072
1771732482,246230,2
1771732482,246280,1.261
1771732482,246330,1.176
1771732482,246380,0.518
1771732482,246430,0.929
1771732482,246480,2
1771732482,246530,2
1771732482,246581,2
1771732482,246631,1.085
1771732482,246681,1.011
1771732483,246731,0.748
1771732483,246781,1.367
1771732483,246831,1.031
1771732483,246881,1.17
1771732483,246931,0.889
1771732483,246981,1.208
1771732483,247031,1.011
1771732483,247081,1.107
1771732483,247131,1.012
1771732483,247181,1.007
1771732483,247231,1.024
1771732483,247281,1.021
1771732483,247331,1.028
1771732483,247381,1.026
1771732483,247431,1.025
1771732483,247481,1.032
1771732484,247531,1.021
1771732484,247581,1.009
1771732484,247631,0.732
1771732484,247681,1.243
1771732484,247731,1.043
1771732484,247781,0.805
1771732484,247831,1.384
1771732484,247881,1.181
1771732484,247931,1.333
1771732484,247981,0.607
1771732484,248031,1.141
1771732484,248081,0.571
1771732484,248131,1.626
1771732484,248181,0.487
1771732484,248231,0.479
1771732484,248281,1.037
1771732484,248331,0.892
1771732484,248381,1.085
1771732484,248431,0.627
1771732484,248481,1.47
1771732484,248531,1.081
1771732484,248581,0.716
1771732484,248631,0.552
1771732485,248681,1.134
1771732485,248731,1.016
1771732485,248781,1.428
1771732485,248831,1.57
