pc_time,esp_time,az
1771498219.1926134,15250,0.741
1771498219.195246,15300,1.086
1771498219.2324672,15350,0.818
1771498219.288126,15400,0.625
1771498219.3736908,15450,0.771
1771498219.3797765,15500,1.125
1771498219.4488666,15550,1.031
1771498219.4870687,15600,1.341
1771498219.5874553,15650,0.928
1771498219.6266034,15700,0.711
1771498219.6344495,15750,1.158
1771498219.7017887,15800,1.353
1771498219.734763,15850,0.453
1771498219.7938051,15900,0.694
1771498219.833936,15950,1.916
1771498219.883162,16000,0.293
1771498219.9640682,16050,0.622
1771498219.989584,16100,0.827
1771498220.0509021,16150,1.198
1771498220.0980225,16200,2.0
1771498220.1381261,16250,0.433
1771498220.2224267,16300,1.292
1771498220.2364385,16350,1.572
1771498220.3070323,16400,1.498
1771498220.3399096,16450,0.309
1771498220.4063268,16500,1.399
1771498220.431676,16550,1.084
1771498220.5032845,16600,-0.197
1771498220.5628562,16650,1.24
1771498220.6062863,16700,0.57
1771498220.6490984,16750,-0.083
1771498220.7289598,16800,0.205
1771498220.7289598,16850,0.733
1771498220.8246531,16900,2.0
1771498220.84094,16950,2.0
1771498220.912383,17000,1.765
1771498220.9371758,17050,0.086
1771498221.0015278,17100,-0.01
1771498221.035497,17150,1.824
1771498221.113515,17200,-0.779
1771498221.1623933,17250,0.346
1771498221.2451913,17300,1.316
1771498221.2451913,17350,2.0
1771498221.3361773,17400,-0.849
1771498221.3381565,17450,-0.661
1771498221.3884869,17500,0.469
1771498221.4360473,17550,0.255
1771498221.525848,17600,2.0
1771498221.5284371,17650,1.581
1771498221.5968504,17700,-0.634
1771498221.6371422,17750,0.589
1771498221.6847277,17800,-0.394
1771498221.763984,17850,1.231
1771498221.7836404,17900,0.534
1771498221.8455253,17950,1.846
1771498221.8797214,18000,-0.539
1771498221.9426885,18050,1.336
1771498221.9874556,18100,0.936
1771498222.0395138,18150,1.822
1771498222.1035845,18200,-0.34
1771498222.1477423,18250,1.199
1771498222.2782667,18300,-0.212
1771498222.3613608,18350,2.0
1771498222.3613608,18400,1.877
