pc_time,esp_time,az
1771494681.3345823,216043,1.082
1771494681.3939188,216093,2.0
1771494681.428767,216143,0.943
1771494681.4764178,216193,1.845
1771494681.5649848,216243,0.379
1771494681.5940597,216293,2.0
1771494681.6494792,216343,0.881
1771494681.6821086,216393,-0.716
1771494681.747051,216443,1.495
1771494681.8225045,216493,0.28
1771494681.8643823,216543,1.489
1771494681.9108813,216593,-0.867
1771494681.9863257,216643,-0.344
1771494681.9863257,216693,0.313
1771494682.0771277,216743,0.651
1771494682.0929508,216793,0.012
1771494682.1641402,216843,0.736
1771494682.1876712,216893,-0.149
1771494682.2669005,216943,0.42
1771494682.2878785,216993,1.114
1771494682.3709278,217043,1.189
1771494682.4247324,217093,1.425
1771494682.471213,217143,0.933
1771494682.5082273,217193,1.531
1771494682.5827076,217243,1.159
1771494682.5827076,217293,0.88
1771494682.6782646,217343,1.544
1771494682.6904132,217393,0.42
1771494682.7605727,217443,0.851
1771494682.7876852,217493,1.037
1771494682.8506706,217543,-0.233
1771494682.8903334,217593,1.219
1771494682.943065,217643,0.423
1771494683.0098405,217693,0.735
1771494683.0497677,217743,0.59
1771494683.104795,217793,0.475
1771494683.1411624,217843,0.57
1771494683.1893034,217893,1.541
1771494683.2312367,217943,1.52
1771494683.291129,217993,0.029
1771494683.388293,218043,0.103
1771494683.3937948,218093,1.099
1771494683.4429586,218143,0.705
1771494683.4832673,218193,1.499
1771494683.53955,218243,-0.213
1771494683.6182997,218293,-0.471
1771494683.6263015,218343,1.934
1771494683.7090983,218393,2.0
1771494683.7405076,218443,1.838
1771494683.8011656,218493,0.896
1771494683.8328755,218543,0.515
1771494683.8969035,218593,1.716
1771494683.9638271,218643,1.73
1771494684.0066762,218693,0.604
1771494684.0538251,218743,1.009
1771494684.1316483,218793,0.205
1771494684.1316483,218843,1.636
1771494684.22391,218893,1.079
1771494684.238541,218943,1.179
1771494684.311225,218993,1.461
1771494684.3400292,219043,0.949
1771494684.3993268,219093,0.201
1771494684.430844,219143,1.709
1771494684.5161803,219193,1.198
1771494684.5632133,219243,0.382
1771494684.6367705,219293,1.355
1771494684.6367705,219343,2.0
