pc_time,esp_time,az
1771498745.6649308,111182,-0.105
1771498745.725713,111232,0.64
1771498745.8094914,111282,1.27
1771498745.8219166,111332,0.928
1771498745.8829443,111382,0.76
1771498745.9237986,111432,1.701
1771498745.9818878,111482,-0.281
1771498746.0260031,111532,0.903
1771498746.082079,111582,0.209
1771498746.1820838,111632,0.195
1771498746.184197,111682,0.235
1771498746.2320912,111732,0.956
1771498746.4030645,111782,1.591
1771498746.4030645,111832,2.0
1771498746.4108348,111882,1.322
1771498746.4328735,111932,1.718
1771498746.4880052,111982,0.521
1771498746.5208964,112032,2.0
1771498746.588194,112082,1.554
1771498746.6499846,112132,0.972
1771498746.695638,112182,0.973
1771498746.7423847,112232,1.03
1771498746.8320098,112282,1.025
1771498746.8494353,112332,0.957
1771498746.9185429,112382,0.97
1771498746.921278,112432,1.066
1771498747.0118985,112482,0.882
1771498747.016194,112532,1.034
1771498747.1092935,112582,0.769
1771498747.1318343,112632,1.074
1771498747.2061532,112682,0.791
1771498747.2169464,112732,1.051
1771498747.269712,112782,0.693
1771498747.3486805,112832,1.115
1771498747.4353878,112882,1.516
1771498747.437567,112932,0.866
1771498747.4644547,112982,2.0
1771498747.5214016,113032,0.9
1771498747.6209302,113082,1.09
1771498747.6209302,113132,1.76
1771498747.7169163,113182,2.0
1771498747.7169163,113232,0.043
1771498747.7655435,113282,1.289
1771498747.827345,113332,1.042
1771498747.869739,113382,1.569
1771498747.948708,113432,2.0
1771498747.9653344,113482,0.569
1771498748.0227966,113532,0.676
1771498748.0728045,113582,0.356
1771498748.1330369,113632,1.172
1771498748.194726,113682,-0.128
1771498748.2317932,113732,2.0
1771498748.2926664,113782,2.0
1771498748.3320417,113832,2.0
1771498748.3756924,113882,1.66
1771498748.4496498,113932,0.15
1771498748.4653115,113982,2.0
1771498748.5514703,114032,1.104
1771498748.565162,114082,1.966
1771498748.6388571,114132,1.597
1771498748.6705136,114182,1.334
1771498748.7342942,114232,0.513
1771498748.7677999,114282,0.937
1771498748.8501596,114332,1.716
1771498748.8782368,114382,1.103
1771498748.9890273,114432,0.421
1771498749.0774133,114482,-0.055
1771498749.150885,114532,0.756
1771498749.1712344,114582,2.0
1771498749.1901965,114632,1.28
1771498749.204418,114682,-0.478
1771498749.2637298,114732,1.424
1771498749.2709398,114782,2.0
1771498749.3540828,114832,0.798
1771498749.3714,114882,1.576
1771498749.4197133,114932,0.396
1771498749.498756,114982,1.802
1771498749.517566,115032,0.994
1771498749.574246,115082,-0.229
1771498749.6169558,115132,0.567
1771498749.6700158,115182,1.959
1771498749.7492456,115232,0.782
1771498749.7676024,115282,-0.345
1771498749.8667085,115332,0.741
1771498749.8667085,115382,1.53
1771498749.9144447,115432,0.881
1771498750.008116,115482,2.0
1771498750.0199037,115532,1.49
1771498750.0900574,115582,1.419
1771498750.1204543,115632,0.837
1771498750.1747355,115682,0.931
1771498750.2196624,115732,0.656
1771498750.272896,115782,2.0
1771498750.3804975,115832,-0.392
1771498750.3827233,115882,1.68
1771498750.43311,115932,1.177
1771498750.5177972,115982,0.527
1771498750.5422866,116032,1.677
1771498750.6026218,116082,0.984
1771498750.6183867,116132,0.797
1771498750.6955028,116182,1.654
1771498750.7198374,116232,0.453
1771498750.7838857,116282,1.36
1771498750.8184276,116332,1.557
1771498750.8922706,116382,1.091
1771498750.9455235,116432,1.191
1771498751.00033,116482,1.505
1771498751.031389,116532,1.102
1771498751.116609,116582,0.706
1771498751.116609,116632,0.881
1771498751.1967888,116682,1.318
1771498751.2199175,116732,1.567
1771498751.3009372,116782,-0.468
1771498751.319286,116832,1.324
1771498751.3951826,116882,2.0
1771498751.4265544,116932,0.724
1771498751.506479,116982,1.032
1771498751.5390372,117032,1.911
1771498751.569859,117082,1.139
1771498751.6338117,117132,1.24
1771498751.6659002,117182,1.307
1771498751.7163668,117232,-0.159
1771498751.7936847,117282,1.67
1771498751.816287,117332,0.145
1771498751.8897316,117382,1.562
1771498751.9221454,117432,1.358
1771498751.9736805,117482,-1.152
1771498752.0221674,117532,0.39
1771498752.0721369,117582,1.028
1771498752.1459515,117632,1.802
1771498752.166257,117682,0.947
1771498752.2361674,117732,0.983
1771498752.2646317,117782,0.661
1771498752.3234525,117832,1.435
1771498752.3691306,117882,1.125
1771498752.4174774,117932,0.169
1771498752.4825945,117982,0.729
1771498752.532446,118032,0.547
1771498752.5765035,118082,0.55
1771498752.6675313,118132,1.253
1771498752.6727412,118182,0.313
1771498752.7485287,118232,1.493
1771498752.7693865,118282,1.373
1771498752.8405638,118332,0.827
1771498752.8712304,118382,0.864
1771498752.9310536,118432,1.28
1771498752.9596376,118482,1.357
1771498753.0417497,118532,1.407
1771498753.0897012,118582,0.954
1771498753.1356614,118632,1.261
1771498753.1675506,118682,0.852
1771498753.2572725,118732,0.853
1771498753.2646508,118782,0.159
1771498753.3477497,118832,0.57
1771498753.3723202,118882,1.798
1771498753.451206,118932,0.728
1771498753.470913,118982,1.043
1771498753.5515707,119032,0.581
1771498753.5995343,119082,0.783
1771498753.6478121,119132,0.752
1771498753.6990635,119182,-0.76
1771498753.776279,119232,0.839
1771498753.8167808,119282,1.34
1771498753.863894,119332,0.515
1771498753.8659103,119382,1.998
1771498753.9484458,119432,1.048
1771498753.975379,119482,1.262
1771498754.0690863,119532,1.894
1771498754.0690863,119582,2.0
1771498754.1143339,119632,-0.288
1771498754.193758,119682,0.833
1771498754.2147446,119732,1.759
1771498754.290585,119782,1.695
1771498754.3177793,119832,-0.033
1771498754.3658795,119882,0.744
1771498754.421621,119932,2.0
1771498754.476258,119982,0.969
1771498754.572183,120032,0.944
1771498754.572183,120082,0.912
1771498754.6412199,120132,1.627
1771498754.6808622,120182,0.669
1771498754.7232926,120232,0.683
1771498754.7997658,120282,1.081
1771498754.820129,120332,1.137
1771498754.8835099,120382,0.982
1771498754.9105856,120432,1.09
1771498754.9867876,120482,1.101
1771498755.0184608,120532,0.842
1771498755.086988,120582,1.08
1771498755.1466455,120632,0.989
1771498755.180789,120682,0.938
1771498755.2325613,120732,1.627
1771498755.314275,120782,0.817
1771498755.314275,120832,1.295
1771498755.4005175,120882,0.719
1771498755.4222221,120932,0.262
1771498755.500836,120982,0.461
1771498755.5124571,121032,1.078
1771498755.5966165,121082,1.381
1771498755.6262069,121132,2.0
1771498755.7036884,121182,1.486
1771498755.7477267,121232,1.106
1771498755.7693703,121282,1.457
1771498755.8327124,121332,0.668
1771498755.8682775,121382,-0.017
1771498755.9642506,121482,0.679
1771498756.0143554,121532,0.879
1771498756.114007,121582,1.373
1771498756.1176772,121632,1.975
1771498756.1648962,121682,1.802
1771498756.2213433,121732,0.559
1771498756.2628765,121782,1.218
1771498756.3476465,121832,1.605
1771498756.3685622,121882,1.237
1771498756.432573,121932,1.457
1771498756.468121,121982,0.929
1771498756.5236316,122032,0.611
1771498756.5697322,122082,1.435
1771498756.6390028,122132,0.999
1771498756.7041817,122182,1.397
1771498756.730251,122232,1.027
1771498756.769051,122282,1.759
1771498756.864212,122332,0.376
1771498756.8654695,122382,1.478
1771498756.9474413,122432,1.485
1771498756.9650867,122482,1.035
1771498757.0287287,122532,0.995
1771498757.070885,122582,1.018
1771498757.13413,122632,1.033
1771498757.1673121,122682,1.03
1771498757.2827535,122782,1.026
1771498757.342237,122832,1.022
1771498757.3757591,122882,1.032
1771498757.4633725,122932,1.031
1771498757.4633725,122982,1.337
1771498757.55104,123032,0.54
1771498757.5692036,123082,2.0
1771498757.6504884,123132,0.829
1771498757.6650932,123182,0.623
1771498757.743123,123232,1.725
1771498757.7755082,123282,0.743
1771498757.855372,123332,2.0
1771498757.8910763,123382,1.801
1771498757.9195235,123432,0.298
1771498757.975234,123482,0.11
1771498758.0156868,123532,1.47
1771498758.0630453,123582,0.017
1771498758.1640086,123632,-0.308
1771498758.1640086,123682,1.197
1771498758.2712326,123732,0.444
1771498758.2712326,123782,0.783
1771498758.3194242,123832,1.16
1771498758.3993692,123882,0.943
1771498758.4195876,123932,1.545
1771498758.4808066,123982,1.181
1771498758.516958,124032,1.462
1771498758.5750456,124082,2.0
1771498758.6209536,124132,0.871
1771498758.6735022,124182,2.0
1771498758.745145,124232,1.121
1771498758.7829006,124282,1.049
1771498758.8317616,124332,1.738
1771498758.8782198,124382,1.697
1771498758.913655,124432,2.0
1771498758.9976037,124482,1.266
1771498759.0135765,124532,-0.198
1771498759.0892847,124582,2.0
1771498759.138658,124632,2.0
1771498759.182059,124682,2.0
1771498759.2179062,124732,2.0
1771498759.2939656,124782,0.048
1771498759.354347,124832,1.516
1771498759.3978846,124882,-0.265
1771498759.432392,124932,0.194
1771498759.5173814,124982,2.0
1771498759.532611,125032,1.05
1771498759.5978534,125082,0.831
1771498759.61642,125132,1.137
1771498759.6966686,125182,1.222
1771498759.733409,125232,1.122
1771498759.8193269,125282,1.342
1771498759.8205774,125332,1.32
1771498759.9470263,125382,0.721
1771498759.9470263,125432,1.53
1771498760.0303912,125482,1.01
1771498760.0582526,125532,0.868
1771498760.1140392,125582,0.331
1771498760.1140392,125632,1.007
1771498760.2387846,125682,0.467
1771498760.2408402,125732,1.58
1771498760.2817993,125782,0.077
1771498760.3170726,125832,1.553
1771498760.376767,125882,1.01
1771498760.4324753,125932,1.039
1771498760.4633727,125982,1.322
1771498760.547266,126032,0.189
1771498760.572576,126082,0.882
1771498760.6302087,126132,1.276
1771498760.6649945,126182,0.651
1771498760.717671,126232,1.611
1771498760.7693412,126282,1.085
1771498760.8232028,126332,1.289
1771498761.0592542,126382,1.413
1771498761.0592542,126432,1.534
1771498761.0592542,126482,1.003
1771498761.0615869,126532,-0.473
1771498761.0760748,126582,0.19
1771498761.1459463,126632,1.494
1771498761.1620598,126682,-0.068
1771498761.2200694,126732,1.127
1771498761.2686212,126782,0.677
1771498761.3382535,126832,0.739
1771498761.365031,126882,2.0
1771498761.4366388,126932,-0.104
1771498761.4889874,126982,2.0
1771498761.5844455,127032,1.54
1771498761.5967646,127082,0.923
1771498761.6486254,127132,2.0
1771498761.6641955,127182,1.467
1771498761.7445812,127232,1.149
1771498761.7676897,127282,0.813
1771498761.8462467,127332,0.731
1771498761.8691602,127382,1.176
1771498761.9487596,127432,1.56
1771498761.968137,127482,0.99
1771498762.0484073,127532,1.282
1771498762.0867882,127582,1.138
1771498762.173067,127632,1.294
1771498762.1770957,127682,0.745
1771498762.2184925,127732,1.177
1771498762.268351,127782,0.758
1771498762.3576994,127832,0.794
1771498762.365937,127882,1.041
1771498762.4527483,127932,0.345
1771498762.469716,127982,0.849
1771498762.5158386,128032,2.0
1771498762.597144,128082,1.093
1771498762.6272085,128132,0.963
1771498762.6808565,128182,2.0
1771498762.7068183,128232,0.858
1771498762.77077,128282,1.043
1771498762.8207877,128332,0.789
