mean,std_val,rms,p2p,kurtosis,skew,energy,iqr,abs_mean,median,zcr,crest_factor,variance,max_abs,min_abs,label,source_file
0.93862,0.51556164,1.0708928,2.351,0.1310041,-0.36297017,57.34057,0.605,0.9599,1.028,0.04,0.5354464,0.26580384,2.0,0.004,1,Database_rough.csv
0.88626,0.542089,1.0389019,2.417,0.33540133,-0.31773147,53.965862,0.5835,0.92422,1.019,0.08,0.51945096,0.29386047,2.0,0.004,1,Database_rough.csv
0.82064,0.70122147,1.0794265,2.834,0.22963035,-0.70944685,58.258076,0.5225,0.96948,1.019,0.2,0.53971326,0.4917115,2.0,0.016,1,Database_rough.csv
0.47328,1.0590553,1.1599966,3.93,-0.7558958,-0.2433148,67.27961,1.6465,0.96588,0.5615,0.44,0.5799983,1.1215982,2.0,0.016,2,Database_rough.csv
0.50586,1.1931169,1.2959253,3.93,-1.2077893,-0.23174188,83.97112,2.26825,1.12282,0.574,0.54,0.6479626,1.4235281,2.0,0.044,2,Database_rough.csv
0.805,0.9355805,1.2342349,3.206,-0.5050192,-0.6151893,76.166794,1.16675,1.09432,0.973,0.32,0.61711746,0.87531084,2.0,0.08,2,Database_rough.csv
0.8609,0.530079,1.0110058,2.82,1.415053,-0.75968975,51.10663,0.52025,0.91206,1.0195,0.1,0.5055029,0.28098378,2.0,0.044,1,Database_rough.csv
0.9704,0.7030814,1.1983321,2.469,-0.37788093,-0.3914432,71.79998,0.6865,1.0584,1.027,0.22,0.59916604,0.4943235,2.0,0.044,1,Database_rough.csv
1.1439,0.73075163,1.3573891,2.469,-0.36632517,-0.60146827,92.12526,1.213,1.2141,1.1565,0.2,0.67869455,0.53399795,2.0,0.014,1,Database_rough.csv
1.17076,0.6943036,1.3611526,2.554,-0.58427894,-0.4288779,92.636826,1.114,1.20416,1.0785,0.12,0.6805763,0.48205745,2.0,0.014,1,Database_rough.csv
0.92622,0.95369595,1.3294432,3.707,-0.30922413,-0.55291426,88.37097,1.618,1.12226,0.825,0.3,0.6647216,0.90953594,2.0,0.008,2,Database_rough.csv
0.88106,0.7945821,1.1864347,3.707,1.5789305,-1.0560039,70.38137,0.76825,1.0599,1.029,0.28,0.5932174,0.6313607,2.0,0.008,1,Database_rough.csv
1.0951,0.5500806,1.2254928,2.391,0.44202513,-0.34661883,75.09164,0.55125,1.11774,1.067,0.12,0.6127464,0.3025887,2.0,0.019,1,Database_rough.csv
0.98822,0.8653957,1.3135785,2.842,-0.8600828,-0.41834316,86.27443,1.42775,1.1317,0.909,0.3,0.65678924,0.74890983,2.0,0.019,2,Database_rough.csv
0.8446,0.8370586,1.1891241,3.136,-0.4145214,-0.43892175,70.70081,1.064,1.0338,0.901,0.32,0.59456205,0.7006671,2.0,0.055,2,Database_rough.csv
0.72406,0.70335096,1.0094382,3.136,0.18006894,-0.26482618,50.948277,0.7795,0.86254,0.683,0.24,0.5047191,0.4947026,2.0,0.104,1,Database_rough.csv
0.64776,1.0189338,1.2074018,3.636,-0.7214502,-0.22096656,72.89095,1.4325,0.994,0.611,0.3,0.6037009,1.0382261,2.0,0.093,2,Database_rough.csv
0.74696,1.0175192,1.2622577,3.636,-0.57498664,-0.48224652,79.66473,1.4825,1.08088,0.816,0.32,0.63112885,1.0353453,2.0,0.093,2,Database_rough.csv
0.88482,0.5669721,1.0508871,2.72,1.384377,-0.77262414,55.21819,0.4175,0.95826,1.0235,0.16,0.52544355,0.32145736,2.0,0.012,1,Database_rough.csv
0.82456,0.68549067,1.0722857,3.607,2.5747006,-1.1213648,57.489834,0.468,0.9672,0.993,0.12,0.5361428,0.46989745,2.0,0.012,1,Database_rough.csv
0.83106,1.0603067,1.3471863,4.0,-0.1258917,-0.6950227,90.74555,1.805,1.16118,0.889,0.28,0.67359316,1.1242503,2.0,0.085,2,Database_rough.csv
0.84402,1.1013566,1.387572,4.0,0.05838896,-0.8533496,96.26781,1.80175,1.20718,1.0565,0.32,0.693786,1.2129864,2.0,0.102,2,Database_rough.csv
0.73388,0.99027145,1.2325654,3.766,-0.3309636,-0.5165479,75.96087,1.31975,1.03664,0.8615,0.34,0.6162827,0.9806376,2.0,0.01,2,Database_rough.csv
0.63268,1.0294323,1.2083107,4.0,-0.07695744,-0.6092954,73.00074,1.14275,1.02888,0.8985,0.32,0.60415536,1.0597308,2.0,0.01,2,Database_rough.csv
0.769,0.7988147,1.1088128,4.0,4.5305357,-2.021465,61.473297,0.038,1.03812,1.025,0.12,0.5544064,0.6381049,2.0,0.079,1,Database_rough.csv
1.02484,0.005239695,1.0248533,0.023,-0.14398439,-0.4081544,52.516224,0.00675,1.02484,1.025,0.0,0.9901965,2.74544e-05,1.035,1.012,0,Dataset_rough2.csv
1.0249,0.0052735186,1.0249135,0.023,-0.41415492,-0.20022546,52.522392,0.00775,1.0249,1.025,0.0,0.99025464,2.781e-05,1.035,1.012,0,Dataset_rough2.csv
1.10738,0.32184562,1.153202,2.107,5.9122925,0.550977,66.49375,0.00775,1.11166,1.026,0.04,0.576601,0.103584595,2.0,0.107,1,Dataset_rough2.csv
0.89218,0.9493183,1.3027626,4.0,1.4412792,-1.2450598,84.85952,1.02225,1.18718,1.026,0.24,0.6513813,0.90120524,2.0,0.107,2,Dataset_rough2.csv
0.78378,0.9492828,1.2310357,4.0,0.91494876,-0.9712333,75.772446,0.91375,1.09218,0.9345,0.24,0.61551785,0.9011378,2.0,0.251,2,Dataset_rough2.csv
0.87146,0.60707366,1.0620645,2.443,-0.055565823,-0.3395755,56.399048,0.72775,0.93382,0.9425,0.14,0.53103226,0.36853844,2.0,0.025,1,Dataset_rough2.csv
0.8777,0.74005294,1.1480573,2.934,-0.56522155,-0.34371445,65.90179,1.087,0.9749,0.992,0.2,0.5740287,0.54767835,2.0,0.025,1,Dataset_rough2.csv
0.96412,0.7087626,1.1966084,2.934,-0.19571632,-0.3664722,71.59359,0.845,1.03316,0.992,0.18,0.5983042,0.5023444,2.0,0.044,1,Dataset_rough2.csv
0.77472,0.85514253,1.1538891,3.731,0.39768142,-0.67344373,66.57299,1.009,0.99576,0.926,0.24,0.57694453,0.7312688,2.0,0.048,1,Dataset_rough2.csv
0.83708,0.7999548,1.157856,3.731,1.5422543,-1.0505917,67.031525,0.63525,1.0416,1.0305,0.16,0.578928,0.6399276,2.0,0.116,1,Dataset_rough2.csv
1.0326,0.5803932,1.1845332,2.713,1.3809515,-0.49035403,70.15595,0.17025,1.07676,1.0315,0.08,0.5922666,0.33685628,2.0,0.002,1,Dataset_rough2.csv
0.98962,0.61726904,1.1663485,2.713,0.5655176,-0.43696302,68.01844,0.3845,1.03502,1.031,0.12,0.5831742,0.38102102,2.0,0.002,1,Dataset_rough2.csv
0.8896,0.69796515,1.1307269,4.0,5.025592,-1.5952638,63.927174,0.5735,1.01688,1.031,0.12,0.56536347,0.48715532,2.0,0.024,1,Dataset_rough2.csv
0.779,0.8472118,1.1509165,4.0,1.003188,-0.82820386,66.23044,1.027,0.99176,0.9,0.22,0.5754582,0.7177678,2.0,0.102,1,Dataset_rough2.csv
0.61154,1.1150639,1.2717502,4.0,-0.24630722,-0.5775968,80.86743,1.83575,1.0711,0.631,0.4,0.6358751,1.2433676,2.0,0.102,2,Dataset_rough2.csv
0.69184,1.0937728,1.2942108,4.0,0.30882674,-0.8922635,83.74907,1.35625,1.1374,0.994,0.32,0.6471054,1.1963389,2.0,0.012,2,Dataset_rough2.csv
1.0197,0.63737303,1.202511,3.348,3.8334842,-1.3991206,72.30163,0.33325,1.12126,1.022,0.12,0.6012555,0.4062444,2.0,0.012,1,Dataset_rough2.csv
0.93776,0.6897793,1.1641259,3.12,1.4686137,-0.9588055,67.75946,0.49675,1.06392,0.969,0.14,0.58206296,0.47579542,2.0,0.195,1,Dataset_rough2.csv
0.83328,0.6256645,1.0420228,3.12,1.6155485,-0.78426707,54.290577,0.66425,0.9306,0.898,0.1,0.5210114,0.391456,2.0,0.011,1,Dataset_rough2.csv
0.9707,0.5150018,1.0988563,2.313,0.33533752,-0.19037455,60.374264,0.55125,0.9895,0.996,0.08,0.54942816,0.2652268,2.0,0.011,1,Dataset_rough2.csv
0.78216,0.8220982,1.1347333,3.357,-0.25981715,-0.39017728,64.38099,1.20025,0.94488,0.977,0.24,0.56736666,0.67584544,2.0,0.003,1,Dataset_rough2.csv
0.61612,0.9504806,1.1327035,3.467,-0.5833087,-0.41527,64.15086,1.15375,0.96108,0.757,0.3,0.5663518,0.9034134,2.0,0.003,2,Dataset_rough2.csv
0.84042,0.76189154,1.1343652,3.467,1.7243826,-1.2608256,64.339226,0.67425,1.04566,1.0475,0.2,0.5671826,0.5804788,2.0,0.105,1,Dataset_rough2.csv
0.92152,0.59086215,1.0946767,3.033,1.2681098,-0.852529,59.91586,0.6915,0.97872,1.051,0.16,0.54733837,0.34911808,2.0,0.001,1,Dataset_rough2.csv
0.99178,0.70206046,1.21512,3.033,0.12199964,-0.49079546,73.82582,0.90225,1.06282,1.0395,0.2,0.60756,0.49288884,2.0,0.001,1,Dataset_rough2.csv
0.97564,0.8677746,1.3057206,3.238,0.34678167,-0.8487724,85.24531,1.08125,1.16816,1.036,0.24,0.6528603,0.75303274,2.0,0.111,2,Dataset_rough2.csv
0.90746,0.7297007,1.1644512,3.238,2.3803637,-1.3232896,67.79733,0.26525,1.08194,1.036,0.14,0.5822256,0.5324631,2.0,0.132,1,Dataset_rough2.csv
1.0328,0.16300356,1.0455841,1.17,8.21976,-1.4024982,54.6623,0.124,1.0328,1.031,0.0,0.71615344,0.02657016,1.46,0.29,1,Dataset_rough2.csv
0.9383,0.7770898,1.2183084,3.336,1.9963883,-1.30043,74.21377,0.37575,1.1231,1.0295,0.24,0.6091542,0.6038685,2.0,0.049,1,Dataset_rough2.csv
0.7551,0.99914205,1.252382,4.0,0.09561722,-0.7855425,78.42304,1.0705,1.1061,0.9325,0.4,0.626191,0.9982848,2.0,0.049,2,Dataset_rough2.csv
0.89792,0.7870117,1.1940049,4.0,3.0039225,-1.4214168,71.28239,0.56975,1.09464,1.0765,0.2,0.59700245,0.61938745,2.0,0.17,1,Dataset_rough2.csv
0.86088,0.85090417,1.2104347,3.362,0.080815,-0.753729,73.257614,1.0835,1.06784,1.067,0.28,0.60521734,0.7240379,2.0,0.065,1,Dataset_rough2.csv
0.71638,0.8785948,1.1336354,3.362,-0.39290425,-0.47431624,64.256454,1.054,0.98106,0.944,0.36,0.5668177,0.77192885,2.0,0.065,2,Dataset_rough2.csv
0.82298,0.66046804,1.0552318,2.833,0.21184327,-0.5735091,55.675705,0.713,0.92598,0.944,0.22,0.5276159,0.43621802,2.0,0.001,1,Dataset_rough2.csv
0.7781,0.80508256,1.1196417,3.849,1.027039,-0.79302186,62.67988,1.25275,0.94038,0.928,0.28,0.55982083,0.64815795,2.0,0.001,1,Dataset_rough2.csv
0.86374,0.70018363,1.111892,3.849,4.3402276,-1.6266447,61.815193,0.10175,1.01126,1.0225,0.16,0.555946,0.4902571,2.0,0.028,1,Dataset_rough2.csv
1.01456,0.36406568,1.0779034,1.904,2.517312,0.0912509,58.09379,0.06625,1.01456,1.026,0.0,0.5389517,0.1325438,2.0,0.096,1,Dataset_rough2.csv
0.9246,0.6616825,1.1369735,2.733,0.18511009,-0.42096674,64.635445,0.655,1.00408,1.026,0.16,0.56848675,0.43782368,2.0,0.035,1,Dataset_rough2.csv
0.82902,0.7522897,1.1194704,2.733,-0.49430946,-0.3962647,62.660698,0.93025,0.98262,0.98,0.3,0.5597352,0.56593984,2.0,0.035,1,Dataset_rough2.csv
0.87256,0.7319776,1.1389259,3.078,0.008677254,-0.51912975,64.857605,0.8875,0.9952,1.0165,0.24,0.56946295,0.53579116,2.0,0.01,1,Dataset_rough2.csv
0.97028,0.7928641,1.2530271,3.348,0.8641479,-0.9357167,78.50384,0.8485,1.1144,1.104,0.18,0.62651354,0.62863344,2.0,0.01,1,Dataset_rough2.csv
1.13182,0.6663144,1.3133893,3.348,3.6841419,-1.5260401,86.24957,0.459,1.22742,1.1865,0.12,0.65669465,0.44397494,2.0,0.12,1,Dataset_rough2.csv
1.19554,0.610557,1.3424217,2.414,-0.11390765,-0.60389996,90.10479,0.7595,1.21566,1.268,0.08,0.6712108,0.37277985,2.0,0.045,1,Dataset_rough2.csv
1.10526,0.6350241,1.2746981,2.414,-0.5847909,-0.30071497,81.24276,0.65275,1.12538,1.076,0.08,0.63734907,0.40325558,2.0,0.045,1,Dataset_rough2.csv
0.93,0.92953664,1.314891,4.0,2.9386458,-1.5098995,86.44692,0.6785,1.18916,1.041,0.16,0.6574455,0.8640384,2.0,0.186,2,Dataset_rough2.csv
0.92928,0.95130855,1.3298682,4.0,2.4546382,-1.3926506,88.42747,1.04725,1.19656,0.9815,0.18,0.6649341,0.904988,2.0,0.202,2,Dataset_rough2.csv
1.00402,0.73539126,1.2445307,3.425,0.9887364,-0.640871,77.442825,0.94975,1.09134,0.973,0.2,0.62226534,0.54080033,2.0,0.02,1,Dataset_rough2.csv
0.91028,0.8566511,1.2499844,3.589,1.1589875,-0.9870858,78.12304,0.87825,1.10416,1.024,0.24,0.6249922,0.73385113,2.0,0.02,2,Dataset_rough2.csv
0.96506,0.7854785,1.244314,3.589,1.5609142,-0.988648,77.41586,0.852,1.1101,1.024,0.16,0.622157,0.61697644,2.0,0.029,1,Dataset_rough2.csv
0.84768,0.93857574,1.2647078,3.764,-0.30208117,-0.52064115,79.97429,1.493,1.08176,0.807,0.28,0.6323539,0.8809244,2.0,0.029,2,Dataset_rough2.csv
0.96548,0.899135,1.3193163,3.764,0.49047092,-0.9428392,87.02977,1.1385,1.1842,1.095,0.24,0.65965813,0.8084438,2.0,0.172,2,Dataset_rough2.csv
1.10252,0.88144135,1.4115555,3.991,1.898222,-1.3021929,99.62446,1.0625,1.27512,1.184,0.24,0.70577776,0.7769388,2.0,0.04,2,Dataset_rough2.csv
0.98246,0.8715942,1.313356,3.991,1.4332435,-1.0108155,86.2452,1.24125,1.1587,1.004,0.24,0.656678,0.7596764,2.0,0.04,2,Dataset_rough2.csv
1.01868,0.6179385,1.1914515,2.466,-0.043457724,-0.28002313,70.977844,0.56825,1.0628,0.974,0.2,0.5957258,0.38184798,2.0,0.042,1,Dataset_rough2.csv
0.62428,1.0533516,1.2244489,4.0,0.29633418,-0.9823894,74.96376,1.2495,1.08484,0.924,0.4,0.61222446,1.1095496,2.0,0.042,2,Dataset_rough2.csv
0.56822,1.0312258,1.1774126,4.0,0.29806104,-1.0444262,69.315025,1.133,1.06574,0.9125,0.32,0.5887063,1.0634266,2.0,0.085,2,Dataset_rough2.csv
0.66594,0.9271328,1.1415128,3.839,0.51870704,-0.8772165,65.152565,1.12025,0.99838,0.8925,0.32,0.5707564,0.8595752,2.0,0.018,2,Dataset_rough2.csv
0.67858,0.88092643,1.1119812,3.839,1.2146275,-1.1773223,61.825108,0.9605,0.98898,0.975,0.28,0.5559906,0.7760313,2.0,0.018,1,Dataset_rough2.csv
0.79478,0.6782108,1.0448183,3.503,2.4657605,-1.1671227,54.582256,0.3655,0.93854,0.948,0.18,0.52240914,0.45996988,2.0,0.02,1,Dataset_rough2.csv
0.53706,0.9695346,1.108346,3.774,0.1625515,-0.68177956,61.421535,0.973,0.95834,0.7565,0.32,0.554173,0.93999726,2.0,0.02,2,Dataset_rough2.csv
0.67,0.87589544,1.1027659,3.774,1.4138414,-1.1665794,60.80464,0.679,0.98792,0.91,0.18,0.55138296,0.7671928,2.0,0.023,1,Dataset_rough2.csv
0.72646,0.8077451,1.0863684,3.102,-0.24295376,-0.3914813,59.009815,0.86675,0.9397,0.8525,0.26,0.5431842,0.6524522,2.0,0.013,1,Dataset_rough2.csv
0.75566,0.8229992,1.1172957,3.102,-0.26252404,-0.39811158,62.417484,0.7315,0.9689,0.8585,0.26,0.5586479,0.67732763,2.0,0.001,1,Dataset_rough2.csv
0.96688,0.6570661,1.1690136,2.709,-0.20665489,-0.17173012,68.32964,0.72425,1.01368,0.9575,0.2,0.5845068,0.43173587,2.0,0.001,1,Dataset_rough2.csv
0.70546,0.9813025,1.2085646,3.069,-1.3448932,-0.046718292,73.031425,1.8555,0.9969,0.784,0.46,0.6042823,0.96295464,2.0,0.014,2,Dataset_rough2.csv
0.64958,1.0651864,1.2476282,3.641,-1.1759267,-0.24230786,77.828804,1.834,1.0611,0.8915,0.4,0.6238141,1.134622,2.0,0.034,2,Dataset_rough2.csv
0.92444,0.7367514,1.1821133,3.641,3.3394296,-1.5076768,69.8696,0.05775,1.09132,1.03,0.12,0.59105664,0.54280263,2.0,0.034,1,Dataset_rough2.csv
1.039,0.09932331,1.0437366,0.675,7.886213,0.8150799,54.469307,0.00675,1.039,1.031,0.0,0.744994,0.00986512,1.401,0.726,0,Dataset_rough2.csv
1.02826,0.5508929,1.1665341,2.707,1.5078571,-0.79197717,68.04008,0.33875,1.06646,1.0315,0.12,0.58326703,0.30348298,2.0,0.0,1,Dataset_rough2.csv
0.74256,0.88726145,1.156991,3.458,-0.3538739,-0.52656376,66.93141,1.40575,0.98092,0.8975,0.34,0.5784955,0.7872329,2.0,0.0,2,Dataset_rough2.csv
0.74856,0.70508415,1.0283413,3.458,2.2520835,-1.4303076,52.874287,0.353,0.94872,1.0165,0.2,0.51417065,0.49714366,2.0,0.096,1,Dataset_rough2.csv
1.01978,0.006591783,1.0198013,0.045,10.407632,2.2289486,51.999737,0.007,1.01978,1.0185,0.0,0.9693929,4.34516e-05,1.052,1.007,0,Dataset_rough2.csv
1.02016,0.0045754127,1.0201702,0.018,-0.470042,-0.2886623,52.03737,0.006,1.02016,1.021,0.0,0.99238354,2.09344e-05,1.028,1.01,0,Dataset_rough2.csv
1.02136,0.0058983387,1.0213771,0.03,2.0331712,0.8222205,52.160553,0.0075,1.02136,1.021,0.0,0.9802083,3.47904e-05,1.042,1.012,0,Dataset_rough2.csv
1.01992,0.0061833323,1.0199387,0.034,2.6080966,0.9509628,52.013752,0.006,1.01992,1.02,0.0,0.97882795,3.82336e-05,1.042,1.008,0,Dataset_rough2.csv
1.01962,0.0044984,1.01963,0.02,0.1578777,-0.4057433,51.982258,0.005,1.01962,1.019,0.0,0.9918579,2.02356e-05,1.028,1.008,0,Dataset_rough2.csv
1.02316,0.0046534287,1.0231706,0.02,-0.40018854,0.07206191,52.343903,0.006,1.02316,1.023,0.0,0.9895267,2.16544e-05,1.034,1.014,0,Database_rough3.csv
1.022,0.0047370875,1.0220109,0.023,-0.30414137,-0.03725107,52.225323,0.007,1.022,1.022,0.0,0.9884052,2.244e-05,1.034,1.011,0,Database_rough3.csv
0.9947,0.21676931,1.0180457,1.511,8.631978,-2.018645,51.82085,0.00975,0.9947,1.0215,0.0,0.64149064,0.04698893,1.587,0.076,1,Database_rough3.csv
0.90312,0.67075604,1.124962,2.559,-0.2640494,-0.36153442,63.276974,0.58325,0.97884,1.0195,0.16,0.562481,0.4499137,2.0,0.019,1,Database_rough3.csv
0.90412,0.65949976,1.1190946,2.559,-0.042622186,-0.4210792,62.618645,0.3055,0.98344,1.0225,0.2,0.5595473,0.4349399,2.0,0.019,1,Database_rough3.csv
1.01468,0.19500384,1.0332483,1.514,21.055954,-3.5813682,53.3801,0.01175,1.01828,1.026,0.02,0.7255957,0.038026497,1.424,0.09,1,Database_rough3.csv
1.05556,0.40337357,1.1300076,2.55,4.9180126,-0.9358497,63.84586,0.1805,1.07756,1.0275,0.04,0.5650038,0.16271025,2.0,0.225,1,Database_rough3.csv
1.04912,0.6542618,1.2364106,2.55,-0.5919578,-0.23419715,76.43557,0.87675,1.07892,1.0495,0.12,0.6182053,0.42805853,2.0,0.031,1,Database_rough3.csv
1.07738,0.7276766,1.3001003,2.47,-1.2780404,-0.18522452,84.51304,1.301,1.10398,1.0555,0.12,0.65005016,0.5295132,2.0,0.031,1,Database_rough3.csv
1.09428,0.53025514,1.2159848,2.47,0.4687038,-0.26928255,73.93096,0.49,1.11308,1.0245,0.04,0.6079924,0.2811705,2.0,0.181,1,Database_rough3.csv
1.07052,0.44873095,1.1607637,1.914,0.33222792,0.24195424,67.36863,0.33425,1.07052,1.0215,0.0,0.5803819,0.20135945,2.0,0.086,1,Database_rough3.csv
1.03284,0.6888415,1.2414753,3.196,0.50024706,-0.49546933,77.06306,1.14125,1.08068,0.9905,0.04,0.6207377,0.47450262,2.0,0.008,1,Database_rough3.csv
1.01992,0.596316,1.1814523,3.196,2.5582666,-0.78753954,69.79148,0.56975,1.06776,1.047,0.04,0.59072614,0.35559276,2.0,0.008,1,Database_rough3.csv
1.0295,0.24556777,1.0583826,1.745,6.159545,0.4873213,56.00869,0.0325,1.0295,1.0245,0.0,0.5291913,0.06030353,2.0,0.255,1,Database_rough3.csv
0.95358,0.30906427,1.0024148,2.144,5.0055575,-0.7128192,50.241776,0.1645,0.96358,1.023,0.04,0.52925813,0.09552072,1.894,0.25,1,Database_rough3.csv
0.90456,0.75909436,1.1808696,3.573,2.444197,-1.0340683,69.72266,0.7935,1.0438,0.869,0.16,0.5904348,0.57622427,2.0,0.059,1,Database_rough3.csv
0.99154,0.8306687,1.2935077,3.573,1.6192485,-1.0231636,83.658104,1.0815,1.14798,1.0195,0.16,0.64675385,0.6900105,2.0,0.059,2,Database_rough3.csv
0.93736,0.7979147,1.2309799,3.868,2.536173,-1.2660722,75.76558,0.96075,1.09188,1.022,0.12,0.61548996,0.63666785,2.0,0.033,1,Database_rough3.csv
0.90266,0.6719452,1.1253023,3.868,6.2816944,-2.0177708,63.31527,0.46325,1.02998,1.022,0.08,0.56265116,0.45151034,2.0,0.033,1,Database_rough3.csv
0.9696,0.43311593,1.0619386,2.104,0.7165941,-0.09900838,56.385677,0.4545,0.97756,1.017,0.06,0.5309693,0.1875894,2.0,0.095,1,Database_rough3.csv
1.01434,0.51970035,1.1397254,2.104,-0.15734276,-0.19433802,64.9487,0.6185,1.02278,1.042,0.12,0.5698627,0.27008843,2.0,0.012,1,Database_rough3.csv
1.05666,0.5073242,1.1721383,2.195,0.22398965,-0.2074173,68.69541,0.45175,1.06494,1.0485,0.08,0.58606917,0.25737786,2.0,0.012,1,Database_rough3.csv
0.94602,0.6526459,1.1493044,2.815,0.37322485,-0.58427113,66.04503,0.72175,1.02026,0.988,0.16,0.5746522,0.42594665,2.0,0.061,1,Database_rough3.csv
0.9441,0.5233786,1.0794674,2.815,3.4909403,-1.3383168,58.2625,0.2625,1.01054,1.0275,0.12,0.5397337,0.27392516,2.0,0.061,1,Database_rough3.csv
1.03204,0.2817491,1.069808,2.136,8.390325,-0.47445592,57.224457,0.05075,1.03912,1.0275,0.04,0.546099,0.07938256,1.959,0.177,1,Database_rough3.csv
1.01436,0.46733832,1.1168399,2.177,1.1840765,0.199829,62.366566,0.2925,1.02604,1.0085,0.08,0.55841994,0.21840511,2.0,0.115,1,Database_rough3.csv
1.10088,0.53719884,1.2249569,2.115,-0.3920589,0.35818425,75.02597,0.47675,1.10548,1.021,0.04,0.61247844,0.28858262,2.0,0.115,1,Database_rough3.csv
1.10126,0.4255357,1.180616,1.599,0.20422141,0.70063674,69.69271,0.339,1.10126,1.027,0.0,0.590308,0.18108064,2.0,0.401,1,Database_rough3.csv
1.0317,0.3515581,1.0899532,1.895,0.6039671,-0.029718745,59.3999,0.3865,1.0317,1.027,0.0,0.5449766,0.12359309,2.0,0.105,1,Database_rough3.csv
1.0086,0.5403826,1.144241,2.544,0.780403,-0.63252056,65.46437,0.6125,1.04668,1.065,0.08,0.5721205,0.2920134,2.0,0.105,1,Database_rough3.csv
0.99388,0.58777034,1.1546737,2.544,0.22095694,-0.56223404,66.66357,0.667,1.03868,1.027,0.16,0.57733685,0.34547395,2.0,0.003,1,Database_rough3.csv
0.96234,0.45379138,1.0639666,2.44,1.8174114,-0.6253254,56.601246,0.359,0.98666,1.0185,0.1,0.5319833,0.20592663,2.0,0.003,1,Database_rough3.csv
0.86542,0.55946934,1.0305133,2.44,0.25272223,-0.08421772,53.097885,0.54775,0.90378,0.973,0.2,0.51525664,0.31300595,2.0,0.028,1,Database_rough3.csv
0.93572,0.51394045,1.0675704,2.24,0.68085104,-0.20906208,56.985332,0.36825,0.95648,1.0235,0.16,0.5337852,0.26413476,2.0,0.028,1,Database_rough3.csv
0.96324,0.45714155,1.0662128,2.248,1.1484886,-0.5188779,56.840485,0.16225,0.97712,1.024,0.08,0.5331064,0.20897838,2.0,0.026,1,Database_rough3.csv
0.9138,0.5973335,1.0917132,2.425,-0.22446707,-0.39472434,59.59189,0.6995,0.96188,0.982,0.16,0.5458566,0.35680732,2.0,0.026,1,Database_rough3.csv
0.9728,0.39527085,1.0500375,2.425,5.648344,-1.513047,55.128944,0.09325,1.007,1.025,0.08,0.52501875,0.15623903,2.0,0.073,1,Database_rough3.csv
0.96028,0.30498913,1.0075495,1.672,2.8960626,-1.1199529,50.7578,0.14825,0.96028,1.0245,0.0,0.589555,0.09301836,1.709,0.037,1,Database_rough3.csv
0.98454,0.544149,1.1249076,2.647,0.9073167,-0.50740206,63.270855,0.48,1.01874,1.046,0.08,0.5624538,0.29609808,2.0,0.037,1,Database_rough3.csv
1.06806,0.4673934,1.1658511,2.647,3.7170596,-0.91028184,67.960434,0.2915,1.10226,1.0315,0.08,0.58292556,0.21845658,2.0,0.208,1,Database_rough3.csv
1.0307,0.29800558,1.0729165,1.601,1.2380267,-0.6366654,57.55749,0.35375,1.0307,1.027,0.0,0.62670356,0.08880733,1.712,0.111,1,Database_rough3.csv
0.92278,0.510364,1.0545114,2.352,0.12975605,-0.3251426,55.599716,0.5765,0.94066,0.9635,0.08,0.5272557,0.2604714,2.0,0.033,1,Database_rough3.csv
0.90246,0.608914,1.0886736,2.352,-0.23821563,-0.42636994,59.260513,0.5035,0.95894,1.0135,0.2,0.5443368,0.37077624,2.0,0.033,1,Database_rough3.csv
0.90938,0.474204,1.0255932,2.305,1.2958143,-0.75552356,52.59207,0.3545,0.94798,1.0145,0.12,0.5127966,0.22486943,2.0,0.152,1,Database_rough3.csv
0.90292,0.46642026,1.0162737,2.439,1.3398938,-0.52633077,51.64062,0.41825,0.93424,0.9585,0.04,0.50813687,0.21754788,2.0,0.033,1,Database_rough3.csv
0.94748,0.49311775,1.0681214,2.439,1.501694,-0.84002167,57.044174,0.35225,0.9908,1.022,0.06,0.5340607,0.24316514,2.0,0.033,1,Database_rough3.csv
1.02004,0.0051145284,1.0200528,0.028,1.026495,-0.31153825,52.025387,0.00675,1.02004,1.0205,0.0,0.98746645,2.61584e-05,1.033,1.005,0,Dataset_rough4.csv
1.02038,0.00594942,1.0203973,0.033,0.9994091,0.197119,52.060535,0.00775,1.02038,1.02,0.0,0.98304176,3.53956e-05,1.038,1.005,0,Dataset_rough4.csv
1.06492,0.45880902,1.1595517,2.266,1.5987885,-0.16608356,67.22802,0.06475,1.0764,1.022,0.06,0.57977587,0.21050571,2.0,0.021,1,Dataset_rough4.csv
0.83082,1.0800557,1.3626379,4.0,1.3502358,-1.2488431,92.8391,1.24625,1.18866,0.992,0.26,0.68131894,1.1665202,2.0,0.021,2,Dataset_rough4.csv
0.77846,1.0351331,1.2951837,4.0,1.7878249,-1.4064318,83.87503,0.95825,1.15602,0.9975,0.28,0.6475918,1.0715007,2.0,0.121,2,Dataset_rough4.csv
1.01926,0.5828032,1.174117,2.626,0.40957117,-0.5212454,68.92753,0.67975,1.0621,1.0175,0.16,0.5870585,0.3396596,2.0,0.072,1,Dataset_rough4.csv
0.83178,0.86528444,1.2002397,3.195,-0.78639615,-0.37790096,72.028755,1.4735,1.02082,0.834,0.28,0.6001198,0.7487171,2.0,0.072,2,Dataset_rough4.csv
0.79168,0.77890676,1.1106093,3.195,-0.14549123,-0.5715893,61.67265,0.99775,0.97456,0.977,0.24,0.55530465,0.6066958,2.0,0.092,1,Dataset_rough4.csv
